postal,"./node_modules/mocha/bin/mocha -r spec/helpers/node-setup.js spec"
postcss-modules-extract-imports,"jest --coverage"
pouchdb-adapter-fruitdown,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
post-robot,"eslint src/ test/ *.js && rm -rf flow-typed && flow-typed install && flow && cross-env NODE_ENV=test babel-node --plugins=transform-es2015-modules-commonjs ./node_modules/.bin/karma start"
preact-custom-element,"karmatic"
polygons-intersect,"mocha test && jscs ."
prettier,"jest"
prettier-linter-helpers,"eslint . && mocha"
pouchdb-core,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pouchdb-http,"echo "Error: no test specified" && exit 1"
pouchdb-node,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pouchdb-adapter-node-websql,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pouchdb-adapter-idb,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pouchdb-adapter-localstorage,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
prettier-package-json,"jest"
pouchdb-replication,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pretty-data,""
precise,"grunt test"
post-message-stream,"echo "Error: no test specified" && exit 1"
preact-i18n,"npm-run-all --silent -p lint build test:unit -s test:prod"
pouchdb-adapter-memory,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pouchdb-live-find,"gulp test-node"
power-assert-formatter,"gulp lint && gulp test"
preloadjs,""
pretty,"mocha"
pouchdb-mapreduce,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
preact-virtual-list,"eslint {src,test} && mocha --compilers js:babel-register test/**/*.js"
pouchdb-adapter-websql,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
power-assert,"rm -rf ./espowered_tests && rm -rf ./build && mkdir -p ./build && mkdir -p ./espowered_tests/tobe_instrumented && cp -r test/not_tobe_instrumented/ ./espowered_tests/not_tobe_instrumented/ && for i in $(find ./test/tobe_instrumented -name '*.js'); do babel $i > ./espowered_tests/tobe_instrumented/$(basename $i); done && mkdir -p ./build && npm prune && npm dedupe && browserify -p licensify --global-transform package-json-filterify --standalone assert ./index.js | dereserve | derequire > build/power-assert.js && mocha --reporter dot --require ./enable_power_assert.js ./test/**/*.js && mocha --reporter dot ./espowered_tests/**/*.js && karma start"
prettyjson,"jshint lib/*.js test/*.js && mocha --reporter spec"
power-radix,""
pouchdb-upsert,"jshint -c .jshintrc *.js test/test.js && ./bin/run-test.sh"
pretty-hrtime,"mocha"
pouchdb-browser,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
pouch-redux-middleware,"node --harmony node_modules/istanbul/lib/cli.js cover -- lab -vl && istanbul check-coverage"
pretty-proptypes,"jest"
printer,"nodeunit test"
preview-email,"rimraf lib dist && babel src --out-dir lib && xo && remark . -qfo && eslint lib && cross-env NODE_ENV=test DEBUG=preview-email ava"
pretty-quick,"jest"
pretty-time,"mocha"
pre-suf,"./node_modules/.bin/mocha --reporter spec ./test/*.js"
powerbi-visuals-tools,"node spec/clean-tests.js && jscs bin lib spec && jshint bin lib spec && node spec/jasmine-runner.js"
pouchdb,"bash bin/run-test.sh && eslint bin/ packages/node_modules/**/src tests/"
promise-abortable,"mocha"
progress-bar-webpack-plugin,"echo "Error: no test specified" && exit 1"
projections,"node test.js"
preval.macro,""
prometheus-gc-stats,"eslint . && jest"
prismic-dom,"webpack --config test/webpack.config.js && mocha test-build/test-bundle.js"
precond,"node_modules/.bin/jshint lib/ examples/ index.js && node_modules/.bin/nodeunit tests/"
progressbar,"eslint ./source && node --harmony -e "require('editions').requirePackage(process.cwd(), require, 'test.js')""
prismjs,"mocha tests/testrunner-tests.js && mocha tests/run.js && mocha tests/plugins/**/*.js && mocha tests/aliases-test.js"
private-ip,"node_modules/babel-cli/bin/babel.js src --out-dir lib && ava"
proj4,"grunt && istanbul test _mocha test/test.js"
progress-stream,"node test/http.js && node test/request.js"
progress,""
priorityqueuejs,"mocha"
primus,"mkdir -p dist && browserify primus.js -s Primus -p deumdify | derequire > dist/primus.js && mocha test/*.test.js"
probe-image-size,"eslint . && nyc mocha"
promise-fs,""
procfs-stats,"tape test/*.js"
promise-hash,"node ./test/test.js"
prompts,"tape test/*.js | tap-spec"
promisify-node,"istanbul cover _mocha -- test"
promise-dag,"mocha"
project-name-generator,"gulp test"
prosemirror-schema-list,"mocha test/test-*.js"
probability-distributions,"echo "Error: no test specified" && exit 1"
project-oxford,"./node_modules/.bin/mocha --reporter spec"
promise-ftp-common,""
promise-inflight,"echo "Error: no test specified" && exit 1"
promise-sequential,"./node_modules/.bin/mocha test --timeout 15000"
promise-ftp,""
promise.allsettled,""
proper-url-join,"jest --env node --coverage"
progressbar.js,"./tools/test.sh"
promise-polyfill,"eslint promise.js && mocha && karma start --single-run"
prompt-sync,"node test"
promise-timeout,"mocha"
proj4leaflet,"echo "Error: no test specified" && exit 1"
proclaim,"make ci"
promise.any,""
promised-ldap,"mocha"
promise-poller,"babel -d dist src && jasmine JASMINE_CONFIG_PATH=jasmine.json"
promised-temp,"mocha tests/promised-temp.test.js"
project-name,"mocha"
promise-retry,"mocha --bail -t 10000"
prosemirror-inputrules,"true"
promise-map-limit,"jest"
promise-memoize,"eslint . && mocha"
promisify-supertest,"mocha"
prompt,"vows test/prompt-test.js --spec"
protractor-helpers,""
promise.prototype.finally,""
prop-types,"jest"
prosemirror-keymap,"mocha test/test-*.js"
promise-queue,"make validate"
prosemirror-dev-tools,"echo "No tests yet""
properties-reader,"mocha ./test/*.spec.js"
prosemirror-schema-basic,"true"
proper-lockfile,"jest --env node --coverage --runInBand"
promise-the-world,"standard && nyc --reporter=lcov mocha"
prosemirror-dropcursor,""
promise-nodeify,"eslint . && echo ESLint passed. && jsdoc -t templates/silent -c jsdoc-lint.conf.json . && echo JSDoc passed. && mocha --recursive test"
prosemirror-commands,"mocha test/test-*.js"
prosemirror-changeset,"mocha test/test-*.js"
promise-sftp,""
protocol-buffers-schema,"standard && tape test/*.js"
prosemirror-menu,""
prosemirror-state,"mocha test/test-*.js"
proto-fetch,"standard && mocha"
prosemirror-transform,"mocha test/test-*.js"
prosemirror-history,"mocha test/test-*.js"
prosemirror-collab,"mocha test/test-*.js"
prompt-sync-history,"echo "Error: no test specified" && exit 1"
promptly,"jest --env node --coverage"
pumpify,"tape test.js"
provinces,"tape test/*.js"
protoc-plugin,"./example/run.sh"
protractor-http-mock,"node_modules/.bin/grunt verify"
prosemirror-markdown,"mocha test/test-*.js"
pseudo-audio-param,"mocha"
promise-state-machine-es6,"eslint test lib && mocha test/lib/PromiseStateMachine.spec.js -t 6000 -b"
pseudo-localization,"jest src/* jest && prettier --list-different src/**/*.js && eslint src/**/*.js"
prosemirror-model,"node etc/link-self.js && mocha test/test-*.js"
prosemirror-view,"FIXME autorun browser tests"
pull-stream,"set -e; for t in test/*.js; do node $t; done"
pubsub-js,"mocha"
querystringify,"mocha test.js"
protocols,"node test"
qr-image,"./tests/test.js"
protractor-browser-logs,"node_modules/mocha/bin/mocha --recursive ./test/spec"
puppeteer-core,"rm -rf lib && tsc --version && tsc -b src/tsconfig.cjs.json && tsc -b src/tsconfig.esm.json && ([ "$CI" = true ] && eslint --ext js --ext ts --quiet -f codeframe . || eslint --ext js --ext ts .) && rm -rf lib && tsc --version && tsc -b src/tsconfig.cjs.json && tsc -b src/tsconfig.esm.json && node utils/doclint/cli.js && commitlint --from=HEAD~1 --silent && cross-env COVERAGE=1 npm run unit && wtr"
proxy-verifier,"grunt test"
pubnub,""
prosemirror-gapcursor,""
purdy,"lab -a code -t 100 -v -I core,__core-js_shared__,BigUint64Array,BigInt64Array,BigInt,URL,URLSearchParams,TextEncoder,TextDecoder,queueMicrotask -L"
proxy-lists,"grunt test"
quixote,"./jake.sh"
qwest,""
psi,"xo && mocha"
pure-render-decorator,"mocha"
ps-node,"./node_modules/.bin/mocha -t 0 -R spec test/test.js"
prosemirror-test-builder,"mocha test/test-*.js"
qs,""
qtip2,"grunt lint"
quicksettings,""
query-string-params,"echo "Error: no test specified" && exit 1"
pump,"node test.js"
qs-middleware,"make ci"
pty.js,"NODE_ENV=test mocha -R spec"
quotesy,"node test/index.test.js"
proxy-from-env,"mocha ./test.js --reporter spec"
puppeteer-lottie,"ava -v && standard *.js"
q-io,"jasmine-node spec"
rate-limit-redis,"grunt"
purl,"./node_modules/.bin/gulp build"
quick-format-unescaped,"node test"
puppeteer,"rm -rf lib && tsc --version && tsc -b src/tsconfig.cjs.json && tsc -b src/tsconfig.esm.json && ([ "$CI" = true ] && eslint --ext js --ext ts --quiet -f codeframe . || eslint --ext js --ext ts .) && rm -rf lib && tsc --version && tsc -b src/tsconfig.cjs.json && tsc -b src/tsconfig.esm.json && node utils/doclint/cli.js && commitlint --from=HEAD~1 --silent && cross-env COVERAGE=1 npm run unit && wtr"
pvutils,""
psl,"grunt test --verbose"
random-gradient,"xo && ava -v"
proton-native,""
radium,"mocha "test/**/*-test.js" && karma start"
qrcode-terminal,"./node_modules/jshint/bin/jshint lib vendor && node example/basic.js && ./node_modules/mocha/bin/mocha -R nyan"
rabbit.js,"./node_modules/mocha/bin/mocha --ui exports test"
purifycss-webpack,"jest"
punycode,"mocha tests"
proxy-addr,"mocha --reporter spec --bail --check-leaks test/"
rabbitmq-schema,"lab --verbose --assert code --threshold 100 --globals Reflect,WebAssembly"
radix64,"mocha test/*.js"
quoted-printable,"node tests/tests.js"
ps-tree,"istanbul cover node_modules/tape/bin/tape test/test.js test/direct.js"
qrcode.react,"echo "Error: no test specified" && exit 1"
raphael,"echo "Open dev/test/index.html with your browser" && exit 1"
query-selector-shadow-dom,"karma start"
random-bytes,"mocha --trace-deprecation --reporter spec --bail --check-leaks test/"
random-string,"grunt nodeunit"
q,""
proxyquire,"mocha"
pwd-strength,"tape ./test/*spec.js | tap-spec"
quick-hash,"NODE_ENV=test node test | tap-difflet && vtest test | tap-difflet && standard"
range_check,""
randombytes,"node test.js | tspec"
python-struct,"echo "Error: no test specified" && exit 1"
raspi-pwm,"echo "Error: no test specified" && exit 1"
range-parser,"mocha --reporter spec"
random-ipv6,"jshint index.js && mocha -R spec"
rangy,""
random-seed,"gulp test"
rascal,"nyc --reporter text-summary mocha ./test"
raf-schd,"jest"
random-useragent,"gulp test"
random-number,"node test/test.js"
quill,""
randomstring,"mocha"
randomatic,"mocha"
qrcode,"standard && node test.js"
qrcode-svg,"nodeunit test"
random-words,"mocha tests/test.js"
random-normal,"jshint index.js && mocha -R spec"
reactable,"./node_modules/grunt-cli/bin/grunt ci"
raspi-peripheral,"jasmine-node test/tests.spec.js"
rdf-data-model,"standard *.js bin/*.js lib/*.js test/*.js && mocha"
randomcolor,""
random-number-csprng,"echo "Error: no test specified" && exit 1"
radius,"nodeunit test"
raven-for-redux,"jest --coverage && eslint ."
random-boolean,"mocha"
qunit,"rollup -c && grunt copy:src-css && grunt test && bin/qunit.js test/cli/*.js"
random-name,"tap test"
rax,"jest --logHeapUsage --detectOpenHandles && cd packages/atag && npm test"
raf,"node test.js"
raygun4js,""
ramda,"cross-env BABEL_ENV=cjs mocha --require @babel/register --reporter spec"
rdf-ext,"standard && mocha"
rdf-dataset-ext,"standard && jest --coverage"
rdf-dataset-indexed,"jest --coverage"
rdf-loader-code,"standard && jest"
ratelimiter,"mocha --exit"
raven,"npm install && node_modules/eslint/bin/eslint.js . && NODE_ENV=test istanbul cover _mocha  -- --reporter dot && NODE_ENV=test node_modules/coffee-script/bin/coffee ./test/run.coffee"
rbush,"eslint index.js test/test.js bench/*.js && tape -r esm test/test.js"
rc-tree,"jest"
rc,"set -e; node test/test.js; node test/ini.js; node test/nested-env-vars.js"
reactabular-dnd,"jest"
rc-switch,"rc-tools run test"
rcloader,"mocha"
rbac-a,"mocha"
rc-tooltip,"jest"
react-add-to-calendar,"NODE_ENV=test grunt travis"
rdf-loaders-registry,"standard && jest"
react-addons-test-utils,"jest"
rdf-validate-datatype,"standard && mocha"
react-addons-update,"jest"
react-addons-css-transition-group,"jest"
reactabular-sticky,"jest"
react-addons-create-fragment,"jest"
react-addons-pure-render-mixin,"jest"
react-adaptive-hooks,"jest"
react-bootstrap,"eslint --rule 'prettier/prettier: 2' . && cross-env NODE_ENV=test karma start --single-run && mocha --compilers js:tools/babel-register.js test/server/*Spec.js"
react-anchor-link-smooth-scroll,""
ranjs,"./node_modules/.bin/_mocha --require babel-core/register"
reactabular-table,"jest"
react-addons-transition-group,"jest"
react-amplitude,"mocha test/*.test.js && mocha test/**/*.test.js"
react-aria-live,"node scripts/test.js --env=jsdom"
react-aria-modal,"eslint ."
react-adal,""
react-big-scheduler,""
react-addons-linked-state-mixin,"jest"
react-autocomplete,"scripty"
rdf-transform-triple-to-quad,"standard && mocha"
react-addons-shallow-compare,"jest"
rdf-validate-shacl,"mocha"
react-autosuggest,"cross-env NODE_ENV=test nyc mocha "test/**/*.test.js""
react-broadcast,"jest"
react-big-calendar,"eslint src test && jest"
react-bootstrap-table2-toolkit,"yarn lint --cache && jest"
react-burger-menu,"cross-env NODE_ENV=test mocha --require babel-register --require jsdom-global/register --reporter list"
react-bootstrap-table-next,"yarn lint --cache && jest"
react-calendar-heatmap,"mocha --compilers js:babel-register --recursive --require ./test/setup.js ./test/components/**/*.js* || true"
react-breadcrumbs,""
react-async-script,"jest"
react-bootstrap-table2-paginator,"yarn lint --cache && jest"
react-alert,"jest --coverage --no-cache"
react-aria-menubutton,"eslint . && jest"
react-animate-on-scroll,"karma start"
react-canvas-draw,"nwb test-react"
react-count-to,"eslint ./src/* && jest"
react-bootstrap-date-picker,"./node_modules/karma/bin/karma start test/karma.conf.js"
react-color,"jest && eslint src/**/*.js"
react-blockies,""
react-compass,"echo "Error: no test specified" && exit 1"
react-body-classname,"mocha"
react-click-outside-hook,"neutrino test"
react-cache,"jest"
react-calendar,"yarn lint && yarn jest"
react-bootstrap-range-slider,"cross-env BABEL_ENV=test NODE_ENV=test jest --no-cache"
react-better-password,""
react-combine-reducers,""
react-app,""
react-coinhive,"nwb test-react"
react-bootstrap-typeahead,"jest --silent"
react-click-outside,"mocha --compilers js:babel-register --require test-setup"
react-beforeunload,"echo "Error: no test specified" && exit 1"
react-bootstrap-table2-filter,"yarn lint --cache && jest"
react-avatar-editor,"jest"
react-copy-to-clipboard,"react-component-template test"
react-confirm,""
react-blessed,"mocha -R spec --require babel-register ./test/endpoint.js"
react-cropper,"echo "Error: no test specified" && exit 1"
react-collapse,"node test/Collapse-test.js"
react-beautiful-dnd,"jest --config ./jest.config.js"
react-credit-cards,"jest --coverage"
react-addons-perf,"jest"
react-albus,"jest && eslint --ignore-path .eslintignore --ext .js --ext .jsx ./"
react-daterange-picker,"gulp test-coverage"
react-bytesize-icons,""
react-cartographer,"jenkins-mocha --compilers js:babel/register tests/unit/*"
react-close-on-escape,""
react-calendar-timeline,"jest"
react-codemirror,"echo "no tests yet" && exit 0"
react-clock,"yarn lint && yarn jest"
react-css-modules,"NODE_ENV=development mocha --compilers js:babel-register ./tests/**/*.js && eslint ./src ./tests && NODE_ENV=production babel ./src --out-dir ./dist"
react-cytoscapejs,"run-s test:*"
react-d3-graph,"jest --verbose --coverage --config jest.config.js"
react-cookiebot,"eslint src && NODE_ENV=test jest --coverage"
react-breadcrumbs-dynamic,"mocha"
react-column-resizer,"echo "Error: no test specified" && exit 1"
react-bootstrap-table,"jest"
react-datepicker,"cross-env NODE_ENV=test karma start karma.conf.js --single-run"
react-codesandboxer,"yarn jest"
react-data-grid,"./node_modules/.bin/eslint -f unix packages/react-data-grid/src/** packages/react-data-grid-addons/src/** && ./node_modules/.bin/karma start ./config/karma.js --singleRun true --release true"
react-currency-formatter,"rimraf dist && rollup -c && jest"
react-date-range,"jest"
react-css-collapse,"jest"
reactcss,"node_modules/.bin/jest -s && node_modules/.bin/eslint src/**/*.js -s"
react-csv,"babel -d lib/ src/ --no-comments && node_modules/.bin/babel-node node_modules/.bin/babel-istanbul cover node_modules/.bin/_mocha -- test/*.js"
